NCG	NCC	NHC	NHU	NHG	Name
#!{Type}E	E	E	E	E	T
-0.857218086719513	-0.755262076854706	-0.12029842287302	0.0985925048589706	-1.75701069831848	syfb
-1.3260645866394	NaN	NaN	NaN	-1.65482175350189	syg
-1.62431240081787	NaN	NaN	NaN	-1.82158052921295	syhc
-0.954554319381714	-0.997884452342987	0.711715936660767	0.996530473232269	-0.710361957550049	syic
0.360575884580612	-1.59257364273071	-0.362769335508347	0.135943472385406	-0.0187621749937534	syk
-0.0704893320798874	-1.30446493625641	-0.279629170894623	0.0323424115777016	-0.163130715489388	sylc
0.234692484140396	-1.4688892364502	-0.492524594068527	0.699165463447571	-1.72760701179504	symc
1.55103445053101	-0.603250622749329	0.246888503432274	0.335783630609512	-1.4306333065033	sympk
-1.33964121341705	NaN	NaN	NaN	-1.72965550422668	sync
0.197921261191368	0.378658801317215	0.635631561279297	0.770342648029327	-1.95427477359772	sypl1
-0.11060006916523	-1.04752385616302	-0.341161131858826	0.391430050134659	-0.672282516956329	syq
-0.388282090425491	-1.37582075595856	-0.164196610450745	0.314142912626266	-0.0669805184006691	syrc
-1.41710603237152	NaN	NaN	NaN	-1.57967901229858	sysc
-1.4255656003952	NaN	NaN	NaN	-1.72088611125946	sytc
-1.50971567630768	NaN	NaN	NaN	-1.61881804466248	syvc
-1.27344906330109	NaN	NaN	NaN	-1.476975440979	sywc
-1.43729937076569	NaN	NaN	NaN	-1.77653908729553	syyc
-1.4840612411499	NaN	NaN	NaN	-1.9619072675705	t2fa
-1.5265930891037	NaN	NaN	NaN	-1.27432608604431	t2fb
-0.133953452110291	1.46196031570435	0.300765872001648	-0.351883471012115	-1.27688932418823	t7l1b
-1.14254629611969	NaN	NaN	NaN	-1.4491776227951	tacc3
0.0946886986494064	0.84436559677124	0.926887035369873	0.246745422482491	-0.30589172244072	tad3b
-0.141469493508339	0.622606635093689	0.632626712322235	0.203325241804123	0.622749328613281	tada1
1.19834744930267	0.430795580148697	-0.945090055465698	-1.05302155017853	-0.624298810958862	tadbp
-0.494724482297897	0.988349497318268	0.950140714645386	0.663620233535767	-0.726037621498108	taf10
0.132857367396355	0.794035494327545	0.618641018867493	0.444002419710159	-0.0479644909501076	taf5l
0.667619109153748	1.33780682086945	0.567728638648987	-1.06232500076294	-0.461812794208527	taf6
-1.08249855041504	0.680762827396393	0.991834282875061	0.673892021179199	-1.38301360607147	taf6l
0.236966133117676	1.4222891330719	0.652678072452545	-0.156839892268181	-1.34970438480377	taf9
-1.71534514427185	NaN	NaN	NaN	-1.39151644706726	tagl2
-1.36534953117371	NaN	NaN	NaN	-2.00417423248291	taldo
