pCTR_no_LacI_with_LacI	Un_nicked_LacI	Un_nicked_with_LacI	Lead_nicks_with_Geminin	Lag_nicks	Lead_nicks	Lead_nicks_with_BRC	Name
#!{Type}E	E	E	E	E	E	E	T
NaN	NaN	NaN	-2.75674366950989	NaN	NaN	NaN	pak2
-0.97115170955658	NaN	-1.05139946937561	-0.690444231033325	0.785366594791412	0.959730386734009	0.967898368835449	palb2
NaN	NaN	NaN	-2.02699756622314	NaN	NaN	NaN	pan2
0.176960065960884	1.05796110630035	1.32057428359985	-1.53499484062195	0.177316009998322	-0.613983571529388	-0.583832979202271	park7
-0.510387539863586	NaN	-0.391009896993637	-1.58688461780548	0.818379402160645	0.788149952888489	0.881752729415894	parn
-1.50692880153656	-0.836189210414886	-0.486542284488678	-0.00569392833858728	1.05758023262024	1.10623598098755	0.67153799533844	parp1
-1.544149518013	NaN	-0.859802961349487	0.0615523084998131	0.670082330703735	0.948450565338135	0.723867237567902	parp2
NaN	NaN	NaN	-2.22773003578186	NaN	NaN	NaN	paxi1
-0.546346724033356	-1.59591746330261	-0.0356234982609749	-0.617617964744568	1.24928426742554	0.684453725814819	0.861767649650574	pb1
0.469462066888809	NaN	-1.31741642951965	-1.23746490478516	0.830118298530579	0.761278867721558	0.494022130966187	pcbp2
2.0439305305481	-0.0811928808689117	-0.355985194444656	-0.481673538684845	0.407634645700455	-0.525266230106354	-1.00744736194611	pcm1
0.528145790100098	0.842356562614441	-0.53544020652771	-2.03378582000732	0.190154388546944	0.652189314365387	0.356379956007004	pcna
-0.243140295147896	NaN	-1.62701857089996	-1.87808728218079	0.694980561733246	0.342463135719299	0.832715094089508	pdc6i
NaN	NaN	NaN	-2.02961015701294	NaN	-0.70710676908493	0.70710676908493	pdcd5
-0.244243770837784	1.25414276123047	0.827366650104523	-1.90725147724152	0.0477753058075905	0.157389804720879	-0.13517926633358	pdia1
-1.01630210876465	-1.42735052108765	0.601840078830719	-0.667833030223846	0.715058386325836	0.895303130149841	0.89928412437439	pdia3
NaN	NaN	NaN	-1.80254638195038	NaN	NaN	NaN	pdli1
NaN	NaN	NaN	-2.00720858573914	NaN	NaN	NaN	pe2r
NaN	NaN	NaN	-1.43607413768768	NaN	NaN	NaN	pebp1
-0.316660374403	-0.925251364707947	-1.19171142578125	0.0897305905818939	-0.29603773355484	1.46685695648193	1.17307329177856	pelp1
NaN	NaN	NaN	-2.07398509979248	NaN	NaN	NaN	pepd
NaN	NaN	NaN	-1.58377707004547	NaN	NaN	NaN	pepl1
NaN	NaN	NaN	-1.53363394737244	NaN	NaN	NaN	pfd1
NaN	NaN	NaN	-2.48226356506348	NaN	0.70710676908493	-0.70710676908493	pfd2
NaN	NaN	NaN	-2.09106349945068	NaN	NaN	NaN	pfd3
-0.694397032260895	NaN	NaN	-2.39509749412537	NaN	-0.451775550842285	1.14617264270782	pfd6
-1.39814805984497	NaN	NaN	-2.2926561832428	0.924179792404175	0.0385518036782742	0.435416460037231	pgam1
NaN	NaN	NaN	-1.8260178565979	NaN	NaN	NaN	pgfs
-0.652779817581177	-0.0844362527132034	-0.277565807104111	-1.68362605571747	0.52140736579895	1.00610530376434	1.17089533805847	pgk
-0.100687570869923	NaN	-1.38728189468384	-0.984338700771332	0.902017533779144	0.627274215221405	0.943016350269318	pgm1
-0.806452453136444	-0.843598544597626	0.190187096595764	-1.37861907482147	0.864971876144409	0.933535158634186	1.03997588157654	phax
0.119156263768673	1.45657658576965	0.755743980407715	-1.54209280014038	0.396471321582794	-0.758262097835541	-0.427593290805817	phf10
-0.106145121157169	NaN	-0.55670291185379	-1.66373193264008	0.922556519508362	0.894442856311798	0.509580671787262	phf14
-0.248777225613594	-1.55411624908447	-0.296177566051483	-0.3552066385746	-0.100226081907749	1.14280962944031	1.41169416904449	phr
1.19664323329926	NaN	-0.0938314273953438	-0.761964797973633	-0.96795243024826	-0.646938800811768	1.27404415607452	pi42c
-0.650917887687683	1.20816993713379	1.30531597137451	-1.5108015537262	-0.341792553663254	0.0768310874700546	-0.08680509775877	pias4
0.362635284662247	NaN	-1.66000664234161	-0.747670769691467	0.943016707897186	0.720351815223694	0.381673634052277	pif1
1.87001180648804	NaN	-1.08888459205627	-0.315848082304001	0.131176859140396	-0.192069977521896	-0.404386013746262	pimt
-0.966327667236328	NaN	-0.840935051441193	-1.82338500022888	1.49466288089752	-0.0388446524739265	0.351444482803345	pin1
0.242494240403175	-1.59046494960785	1.14743304252625	-1.13814806938171	0.251064836978912	0.274421483278275	0.813199460506439	pinin
-0.434987396001816	-1.75518906116486	0.086264580488205	-0.538690805435181	0.635587990283966	0.918531179428101	1.08848357200623	pinx1
1.0198073387146	-1.86998677253723	-0.497383296489716	0.120011404156685	-0.26740825176239	0.826189756393433	0.668769776821136	piwl1
0.694645404815674	-1.52377760410309	-0.773851156234741	-0.113841831684113	-0.443657279014587	0.917314946651459	1.2431675195694	pk1ip
NaN	NaN	NaN	-2.07432746887207	NaN	NaN	NaN	pkcb1
1.4600932598114	0.123633682727814	0.792179226875305	0.537380158901215	-1.12833213806152	-0.704923391342163	-1.08003079891205	plak
NaN	NaN	NaN	-1.99149537086487	NaN	NaN	NaN	plap
0.293381690979004	-1.3357093334198	-0.300071507692337	-1.01291656494141	-0.00546852080151439	0.843431949615479	1.5173522233963	plec
NaN	NaN	NaN	-2.12247323989868	NaN	-0.70710676908493	0.70710676908493	plin3
-0.49002331495285	-1.69224905967712	-0.608827531337738	0.0775275006890297	1.02269697189331	0.993845820426941	0.697029531002045	plk1
-1.10794067382813	NaN	NaN	-1.93856012821198	-0.241493284702301	0.0408154539763927	1.30861854553223	plst
-0.96367746591568	NaN	-0.385791093111038	-1.07589876651764	0.0920205041766167	1.29746234416962	1.03588438034058	pms1
1.27464187145233	-1.42766439914703	1.04442834854126	0.595552563667297	-0.428137540817261	-0.801160752773285	-0.257660090923309	pms2
-1.09605991840363	-0.942032337188721	-1.00532007217407	0.10789555311203	0.916866719722748	1.08280658721924	0.935843527317047	pnkp
NaN	NaN	NaN	-2.37555313110352	NaN	NaN	NaN	pnpo
NaN	NaN	NaN	-1.9850218296051	NaN	NaN	NaN	po2f1
NaN	NaN	NaN	-1.84981465339661	NaN	NaN	NaN	poc5
NaN	NaN	NaN	-2.37847232818604	NaN	NaN	NaN	pogk
1.08541738986969	NaN	NaN	-2.25480604171753	NaN	-0.201531499624252	-0.883885860443115	pogz
-0.798869848251343	NaN	-0.660161018371582	-2.22204756736755	-0.671980559825897	1.38474822044373	0.746263206005096	polh
NaN	NaN	NaN	-2.0905909538269	-1.08797693252563	0.208981528878212	0.878995418548584	polk
NaN	NaN	NaN	-2.43691444396973	NaN	NaN	NaN	pp1r7
1.25480270385742	0.242635518312454	0.655061364173889	0.702996432781219	-1.54162073135376	-0.975967705249786	-0.337907493114471	pp1ra
0.284143060445786	1.31350743770599	1.38303184509277	-0.701038420200348	-0.847959280014038	-0.867225885391235	-0.564458608627319	pp2aa
-0.613305807113647	NaN	-0.630655586719513	-1.30343115329742	1.13040101528168	0.358168959617615	1.05882263183594	pp2ba
-1.30616343021393	NaN	-0.637428879737854	-0.689086616039276	0.616899430751801	0.99157178401947	1.02420771121979	pp2bb
2.01756238937378	0.631058037281036	-0.672548890113831	-0.742117822170258	-0.392045438289642	-0.320848315954208	-0.521059989929199	pp4c
NaN	NaN	NaN	-1.7482442855835	NaN	NaN	NaN	ppac
NaN	NaN	NaN	-2.36237859725952	NaN	NaN	NaN	ppce
0.559366047382355	-0.107717543840408	-0.200866430997849	-2.11013269424438	0.562836885452271	0.760594964027405	0.535918831825256	ppia
-0.0364800058305264	-1.44451642036438	0.378026992082596	-1.25323951244354	0.303938448429108	1.03714919090271	1.01512122154236	ppib
-1.46318972110748	NaN	NaN	-2.17715430259705	0.543687582015991	0.19448010623455	0.725022077560425	ppid
0.141240626573563	1.94563949108124	0.11101134121418	0.165966689586639	-1.05082714557648	-0.963441252708435	-0.349589735269547	ppie
0.499573767185211	2.01252675056458	-0.217904806137085	-0.787056446075439	-0.664641320705414	-0.0773211419582367	-0.765176713466644	ppih
-1.83693861961365	0.762322545051575	0.458498030900955	-0.841219186782837	-0.0301001816987991	0.842484951019287	0.644952476024628	ppil1
0.0195783358067274	-2.10703992843628	0.75200742483139	-0.191918358206749	0.185410156846046	0.564108908176422	0.777853429317474	ppil2
-0.409685045480728	NaN	NaN	-2.48124003410339	0.468818098306656	-1.17206799983978	1.11293494701385	ppil3
-0.0254394114017487	NaN	NaN	-2.21879005432129	-1.40035772323608	0.608250260353088	0.817546844482422	ppm1a
-0.182051330804825	NaN	-1.3155791759491	-1.03031551837921	0.796157121658325	0.722460746765137	1.00932800769806	ppm1g
NaN	NaN	NaN	-2.22479367256165	NaN	NaN	NaN	ppp5
1.56687569618225	-0.808572173118591	0.0906436741352081	1.00847661495209	-1.30545330047607	-0.344272702932358	-0.207697778940201	pr38a
-0.4831363260746	-2.04924821853638	0.321909934282303	0.177646085619926	0.816785752773285	0.72084379196167	0.495199024677277	prc1
-1.29326832294464	0.762139201164246	-0.930503785610199	1.57256090641022	0.450796812772751	-0.127841651439667	-0.433883130550385	prc2b
-1.0952844619751	-1.69230389595032	0.133116587996483	0.745606601238251	0.947794735431671	0.51705265045166	0.444017827510834	prc2c
1.68480277061462	NaN	-1.21971046924591	-0.748542428016663	0.311392486095428	0.0756796896457672	-0.103622071444988	prdx1
0.182223677635193	1.19603991508484	-0.703719794750214	-1.83511173725128	0.316777348518372	0.0924357920885086	0.751354813575745	prdx2
0.011700788512826	NaN	-0.87870866060257	-1.46530640125275	0.4863061606884	0.658197939395905	1.18781018257141	prdx5
-0.633912146091461	1.22290694713593	1.35479319095612	-1.46138155460358	-0.313669413328171	-0.181653931736946	0.0129168527200818	prdx6
0.0376429036259651	0.0627317652106285	0.0300326365977526	-2.14752507209778	0.800742924213409	0.586873352527618	0.629501461982727	pri1
0.225806578993797	-0.0231250524520874	-0.179161012172699	-2.10651659965515	0.832264482975006	0.670845091342926	0.579886496067047	pri2
-1.17148435115814	-1.53229141235352	0.273184955120087	0.64038074016571	-0.0527663826942444	1.13819599151611	0.704780399799347	prkaa
-0.745657026767731	-1.79728734493256	-0.160658717155457	0.227085411548615	1.07260549068451	0.716227769851685	0.687684416770935	prkdc
-0.0715698450803757	-0.813141167163849	-0.711283445358276	-1.36285984516144	1.10053884983063	0.801653861999512	1.05666160583496	prof1
-0.82359254360199	NaN	-0.248251259326935	-1.42603671550751	0.524222731590271	0.942029416561127	1.03162837028503	prosc
-0.491741299629211	NaN	0.111363388597965	-1.68071949481964	0.801362276077271	0.137260898947716	1.12247431278229	prp16
0.629830181598663	0.982365369796753	1.4247260093689	-0.403696894645691	-0.949953854084015	-0.590294778347015	-1.09297597408295	prp19
-0.70710676908493	NaN	NaN	-1.96456587314606	NaN	0.70710676908493	NaN	prp39
-1.47285032272339	-1.05315637588501	0.192113280296326	-0.244911327958107	0.829878151416779	1.325359582901	0.423566937446594	prp4
-0.73970890045166	-1.83770871162415	-0.216572269797325	0.476407915353775	0.845528364181519	0.694795668125153	0.777257978916168	prp6
-1.70144641399384	-0.328356832265854	1.18990087509155	1.01262676715851	-0.61492258310318	0.421205759048462	0.0209925435483456	prp8
1.1307247877121	0.529639661312103	-0.435849040746689	0.822478055953979	-1.14513373374939	0.512527942657471	-1.41438770294189	prpf3
NaN	NaN	NaN	-2.15895390510559	NaN	NaN	NaN	prps2
-1.07851421833038	NaN	-1.10909187793732	-2.12173366546631	0.648998975753784	0.738752782344818	0.799854338169098	prs10
-1.2457754611969	NaN	NaN	-0.849506795406342	0.500699996948242	0.47765451669693	1.11692774295807	prs4
-1.47538125514984	NaN	NaN	-2.22668242454529	0.705686748027802	0.264344781637192	0.505349695682526	prs6a
-1.24672055244446	NaN	NaN	-2.10556674003601	-0.310991615056992	1.03937339782715	0.518338739871979	prs6b
-0.595603704452515	NaN	-1.14691746234894	-0.935520946979523	0.897952675819397	0.711216568946838	1.0688728094101	prs7
-0.6489138007164	NaN	-1.4485387802124	-2.49615406990051	0.768709063529968	0.605409622192383	0.723333835601807	prs8
NaN	NaN	-1.38800239562988	-2.31051659584045	0.00540206860750914	0.448783576488495	0.933816730976105	psa
NaN	NaN	NaN	-2.39399433135986	NaN	0.70710676908493	-0.70710676908493	psde
-0.233790397644043	-1.74397826194763	-0.287413269281387	-1.68327283859253	0.91865336894989	0.861388802528381	0.485139816999435	psf1
0.262017905712128	0.709983050823212	0.524905562400818	-2.21249008178711	0.37111896276474	0.344823390245438	-0.000358818448148668	psf2
-0.265261709690094	1.1339567899704	-1.14784801006317	-1.8831022977829	1.33133244514465	-0.536959707736969	-0.515219807624817	psf3
NaN	NaN	NaN	-2.2029869556427	NaN	NaN	NaN	psip1
-0.656007826328278	NaN	-1.44613635540009	-2.22609448432922	0.68676370382309	0.757929086685181	0.657451391220093	psmd1
-1.58325660228729	NaN	-0.338492095470428	-2.08977150917053	0.396698862314224	0.591552317142487	0.933497548103333	psmd2
-1.13903510570526	NaN	NaN	-2.06533026695251	-0.521600365638733	0.669574201107025	0.991061270236969	psmd3
-1.45546627044678	NaN	NaN	-1.48002028465271	0.674198091030121	0.143769025802612	0.637499213218689	psmd4
NaN	NaN	-1.47144246101379	-1.87499296665192	0.753618776798248	0.427030116319656	0.290793627500534	psmd6
NaN	NaN	NaN	-2.09616994857788	NaN	NaN	NaN	psmd8
NaN	NaN	NaN	-2.07694911956787	NaN	NaN	NaN	psmd9
NaN	NaN	NaN	-1.92966616153717	NaN	NaN	NaN	psme1
NaN	NaN	NaN	-2.07509684562683	NaN	NaN	NaN	psme2
-0.287101179361343	NaN	-1.51643252372742	-1.86818671226501	0.794137179851532	0.0158675760030746	0.99352890253067	psme3
NaN	NaN	NaN	-2.11719131469727	NaN	NaN	NaN	psmf1
0.508949279785156	1.3140971660614	1.14721858501434	-0.786363482475281	-1.29659259319305	-0.492799252271652	-0.394509702920914	pspc1
1.10175156593323	1.05278491973877	0.89690363407135	-1.14398288726807	-0.152113541960716	-0.898887693881989	-0.85645604133606	ptbp1
-1.20976197719574	NaN	-0.882940471172333	-2.24157953262329	0.64431357383728	0.341547906398773	1.10684108734131	ptgr1
NaN	NaN	-1.44888913631439	-1.55319738388062	0.699113309383392	0.119076296687126	0.630699455738068	puf60
NaN	NaN	NaN	-1.89880561828613	NaN	NaN	NaN	pur1
-1.36721038818359	NaN	NaN	-2.24193120002747	0.927521824836731	-0.0749233290553093	0.514611899852753	pur2
NaN	NaN	NaN	-2.25903058052063	NaN	NaN	NaN	pur4
-2.00890803337097	NaN	0.103029377758503	0.307645440101624	0.600230097770691	0.518322765827179	0.479680299758911	pur6
NaN	NaN	NaN	-2.15807104110718	-0.248854264616966	-0.852073609828949	1.10092782974243	pur8
0.631505131721497	NaN	-0.606954336166382	-1.7794634103775	0.426961958408356	0.630100905895233	0.697849690914154	pur9
-0.465131133794785	-0.614572286605835	0.616667747497559	-0.670766115188599	-1.27848160266876	1.33199214935303	1.08029115200043	pura
NaN	NaN	NaN	-2.04230713844299	NaN	NaN	NaN	pura2
-1.05240070819855	NaN	0.0775681212544441	-2.01856541633606	-0.688643872737885	1.54889523983002	0.114581279456615	purbb
-0.0718548744916916	0.19486103951931	-0.238532990217209	-0.114046409726143	-1.88929486274719	1.25012457370758	0.868743538856506	pwp1
0.0943165421485901	-2.13582897186279	0.043739128857851	0.451956748962402	-0.0172700081020594	0.806473016738892	0.756613552570343	pwp2
NaN	NaN	NaN	-2.00333452224731	NaN	NaN	NaN	pyg1a
0.554127812385559	NaN	NaN	-1.56144523620605	-1.41666543483734	0.0350265987217426	0.827511012554169	pygl
NaN	NaN	NaN	-1.87363970279694	NaN	NaN	NaN	pyr1
NaN	NaN	NaN	-2.16491866111755	-0.878371357917786	1.08829879760742	-0.209927409887314	pyr5
NaN	NaN	NaN	-2.27561640739441	NaN	NaN	NaN	qorl1
NaN	NaN	NaN	-2.22773098945618	NaN	NaN	NaN	r3hc1
-0.297096341848373	NaN	-1.0546098947525	-2.09260582923889	0.884778678417206	1.21011304855347	-0.743185520172119	r51a1
NaN	NaN	NaN	-2.36702561378479	NaN	-0.70710676908493	0.70710676908493	rab14
-1.47274255752563	NaN	NaN	-1.56761956214905	0.619382739067078	0.22261780500412	0.630742073059082	rab1a
NaN	NaN	NaN	-1.96806240081787	NaN	NaN	NaN	rab2a
NaN	NaN	NaN	-2.01266384124756	NaN	NaN	NaN	rab5b
NaN	NaN	NaN	-2.43495845794678	-1.13090741634369	0.363497376441956	0.767409980297089	rab7a
-1.48998486995697	NaN	-0.240211740136147	-1.53452026844025	0.0220877509564161	0.491468250751495	1.2166405916214	rabek
NaN	NaN	NaN	-2.68560171127319	NaN	NaN	NaN	rad1
-1.52405762672424	NaN	-0.219477444887161	-0.666455745697021	1.20834016799927	0.563096702098846	0.638553857803345	rad17
-1.22179710865021	0.078571043908596	0.340534955263138	-1.03011882305145	-0.598128795623779	1.13983798027039	1.29110074043274	rad18
-1.39913439750671	NaN	NaN	-0.661204278469086	0.999541461467743	0.67788302898407	0.382914125919342	rad21
-1.14893698692322	-1.2711067199707	-0.626515686511993	0.266093909740448	1.052938580513	0.868737816810608	0.858789086341858	rad50
NaN	NaN	-1.35493004322052	-2.52289938926697	-0.154815182089806	0.738574266433716	0.771171033382416	rad52
0.798304915428162	-1.40563011169434	0.415764570236206	-0.378971636295319	0.996835291385651	0.783313691616058	-1.20961678028107	rad54
NaN	NaN	NaN	-1.7012631893158	NaN	NaN	NaN	rad9a
NaN	NaN	NaN	-2.37879180908203	NaN	NaN	NaN	radi
-0.547360181808472	-0.598268032073975	0.383201509714127	-1.63246929645538	0.158698469400406	1.16907703876495	1.06712055206299	rae1l
-2.01066613197327	NaN	0.646309912204742	0.105571031570435	0.427432179450989	0.422320991754532	0.409031867980957	ragp1
-0.892238676548004	NaN	-1.15250682830811	-2.13500761985779	0.780411005020142	0.148780152201653	1.11555433273315	ram
-0.0212203301489353	-1.45645177364349	-0.753664791584015	-0.668750524520874	0.832758188247681	0.90589702129364	1.16143214702606	ran
-0.86017769575119	NaN	-1.1208701133728	-1.89246165752411	-0.0205686260014772	0.994196891784668	1.00741946697235	ranb3
-0.346892297267914	-1.1380900144577	-0.455262720584869	-1.06677603721619	0.791031062602997	0.826831579208374	1.38915836811066	rang
NaN	NaN	NaN	-1.89851522445679	NaN	NaN	NaN	rasa1
NaN	NaN	NaN	-2.43395924568176	NaN	NaN	NaN	rb11a
-0.323643237352371	NaN	NaN	-1.04546177387238	-0.745830059051514	1.12648642063141	0.988448679447174	rb11b
-0.0822231620550156	-0.805521607398987	1.6623899936676	1.13179349899292	-0.838187336921692	-0.649751722812653	-0.418499708175659	rb15b
-0.118743389844894	NaN	NaN	-2.25709009170532	-0.935326755046844	NaN	1.05407011508942	rbak
NaN	NaN	NaN	-2.24956059455872	NaN	NaN	NaN	rbbp5
-0.250778794288635	0.180416524410248	-1.4987086057663	-1.0422443151474	1.30232787132263	0.752924144268036	0.556063294410706	rbbp7
-0.388697773218155	-1.95247173309326	0.637113988399506	0.0338463820517063	-0.0715674981474876	1.10293710231781	0.638839662075043	rbm14
-0.259216398000717	-1.16551685333252	2.02298998832703	0.167961344122887	-0.269982188940048	-0.607048749923706	0.110812917351723	rbm25
1.29332947731018	-0.0107550239190459	-0.846547365188599	-1.64649713039398	0.475274443626404	0.816733598709106	-0.0815379694104195	rbm39
-0.845940232276917	-1.79353010654449	0.435519129037857	-0.0797583311796188	0.474914997816086	0.975754201412201	0.833040356636047	rbmx
NaN	NaN	NaN	-2.47950148582458	NaN	NaN	NaN	rbp2
-1.6102637052536	0.633001983165741	1.4361344575882	-0.678030550479889	0.55414742231369	-0.413425028324127	0.0784354507923126	rbp4b
0.26592892408371	-0.328434705734253	0.571014285087585	-2.04363560676575	-0.0845360457897186	0.817165315151215	0.802497923374176	rbp56
NaN	NaN	NaN	-2.08951616287231	NaN	NaN	NaN	rcc1
0.637209951877594	-1.1992666721344	1.49089872837067	-1.12550926208496	-0.535380721092224	0.129811257123947	0.602236807346344	rcc2
NaN	NaN	NaN	-1.95093905925751	NaN	NaN	NaN	rcor1
-1.93483233451843	NaN	-0.0675280094146729	0.0722798183560371	0.586652874946594	0.665434777736664	0.677992880344391	rcor2
NaN	NaN	NaN	-2.3738386631012	0.765113294124603	0.366410166025162	-1.13152348995209	rd23b
-0.574766397476196	-1.74516999721527	-0.499669075012207	0.235100954771042	0.654213547706604	1.08362925052643	0.846661627292633	recq1
-1.33407163619995	0.21049752831459	-1.18641579151154	1.39199101924896	0.033540140837431	0.910451412200928	-0.0259925816208124	recq4
NaN	NaN	NaN	-2.26014542579651	NaN	NaN	NaN	requa
NaN	NaN	NaN	-2.44698309898376	NaN	NaN	NaN	ret1
NaN	NaN	NaN	-2.618497133255	NaN	NaN	NaN	ret2
-1.41553819179535	NaN	-0.695108711719513	-2.09937262535095	0.570441603660583	0.742210686206818	0.797994554042816	rev1
-0.889586448669434	-1.05330002307892	-0.437765955924988	-0.753510773181915	1.22188329696655	1.05198287963867	0.860297024250031	rfa1
-0.94798731803894	-0.573920369148254	-0.275871157646179	-1.16596484184265	1.33863162994385	1.14716565608978	0.47794634103775	rfa2
-0.542672336101532	-0.632457494735718	-0.738538384437561	-1.12493681907654	1.15128839015961	1.3841894865036	0.503127038478851	rfa3
-1.30352354049683	-0.4479139149189	-0.722261846065521	-0.576701581478119	1.31122827529907	0.95406174659729	0.785110890865326	rfc1
-0.280787378549576	-0.69041383266449	-0.551865756511688	-1.44095969200134	0.988087952136993	1.24785542488098	0.728083312511444	rfc2
-0.55990993976593	-0.825102984905243	-0.8523069024086	-0.912231862545013	1.07186996936798	1.30325162410736	0.774430155754089	rfc3
-0.143313556909561	-0.50527286529541	0.695936322212219	-1.6283233165741	1.40444350242615	0.636148691177368	-0.459618866443634	rfc4
-0.874465644359589	0.427843183279037	0.358990669250488	-1.71557807922363	0.223816201090813	1.37400913238525	0.205384477972984	rfc5
-1.16910886764526	NaN	-0.392167598009109	-1.06898713111877	0.744331896305084	0.989097654819489	0.896834015846252	rfwd3
-1.29866540431976	-0.912248015403748	-0.0889677554368973	-0.409429520368576	1.56690895557404	0.885827302932739	0.256574422121048	rif1
1.12803244590759	0.0936914086341858	-1.34809267520905	-1.40832829475403	0.246167004108429	0.527498126029968	0.761031985282898	rir1
NaN	NaN	NaN	-2.21692037582397	NaN	NaN	NaN	rir2
0.960115313529968	-1.91268026828766	0.653567314147949	-0.578074038028717	-0.108000233769417	0.776846885681152	0.208225071430206	rl10
0.0807865187525749	-1.66646182537079	-0.49822124838829	0.0179469380527735	-0.107321865856647	1.63196122646332	0.54131031036377	rl10a
-0.641755998134613	-1.97967159748077	0.0922736078500748	0.571181833744049	0.822961807250977	0.647804915904999	0.487205386161804	rl11
-0.50459361076355	-1.98539257049561	0.171789288520813	0.70133239030838	0.0157364625483751	0.809787154197693	0.791340827941895	rl12
-0.384886294603348	-1.83871710300446	0.396150231361389	-0.571213960647583	0.592831432819366	0.849105775356293	0.956729888916016	rl13
-0.552962839603424	-2.01671600341797	0.282183229923248	0.192585155367851	0.521568477153778	0.80450701713562	0.768834888935089	rl13a
-0.347676813602448	-1.70548570156097	0.343657732009888	-0.385235637426376	0.0535355918109417	1.57639360427856	0.464811235666275	rl14
-0.728606343269348	-1.94039154052734	0.777510523796082	0.0998590886592865	0.707530558109283	0.516695439815521	0.567402303218842	rl15
-0.455834686756134	-1.88798296451569	0.885246753692627	-0.460035353899002	0.698617815971375	0.619680821895599	0.600307703018188	rl17
-0.181188032031059	-2.17160940170288	0.347020536661148	0.59489518404007	0.421182483434677	0.729170799255371	0.260528445243835	rl18a
-1.52467858791351	1.18786656856537	0.0665400624275208	1.24006223678589	-0.743510544300079	-0.38122296333313	0.154943078756332	rl1d1
0.289096653461456	-1.73136901855469	0.19452477991581	-0.896935939788818	0.355153024196625	1.31256139278412	0.476969122886658	rl21
1.15568542480469	-1.74382758140564	0.909156560897827	-0.0424151010811329	-0.488597899675369	0.621871709823608	-0.411873131990433	rl22
0.0944689363241196	-0.885913074016571	1.82801139354706	0.76152241230011	-0.645004212856293	-0.257279425859451	-0.895806074142456	rl23
-0.304803878068924	-2.02755045890808	0.964448750019073	-0.0724932923913002	0.787548661231995	0.443424373865128	0.209425866603851	rl23a
0.392957597970963	-1.76954424381256	-0.695795297622681	-0.17946445941925	0.204095885157585	1.19659233093262	0.851158201694489	rl24
-0.379377335309982	-1.94515264034271	0.469945073127747	-0.385800361633301	0.606378436088562	0.810681641101837	0.823325216770172	rl26
-1.11329472064972	-1.47098755836487	1.32256126403809	0.428406298160553	0.329676479101181	0.714721739292145	-0.211083456873894	rl27
-0.563575506210327	-2.01966214179993	0.460840672254562	0.181511178612709	0.830909430980682	0.71560150384903	0.394374758005142	rl27a
-0.129310429096222	-1.94143307209015	0.389515072107315	-0.587357819080353	0.724003255367279	0.785635709762573	0.758947253227234	rl28
-0.446088880300522	-2.09522247314453	0.559150099754333	0.496690541505814	0.540507137775421	0.710254192352295	0.234709367156029	rl30
-0.319890737533569	-2.05293107032776	0.592851042747498	-0.188687041401863	0.659437477588654	0.608884692192078	0.700335681438446	rl31
-0.433897614479065	-1.76415371894836	-0.148659005761147	-0.123995050787926	0.396670579910278	1.45764946937561	0.616385340690613	rl32
-0.474073380231857	-1.63993263244629	0.480399072170258	-0.870014071464539	0.813645958900452	0.781191825866699	0.908783316612244	rl34
-0.75828230381012	-1.72125935554504	1.05996119976044	-0.432466357946396	0.687303006649017	0.559679329395294	0.605064392089844	rl35
-0.453781098127365	-1.76815986633301	0.431412935256958	-0.672863781452179	0.75806599855423	0.845645129680634	0.859680652618408	rl35a
-0.601479232311249	-1.73193836212158	0.112684309482574	-0.311990797519684	0.479655265808105	1.33553385734558	0.717534899711609	rl36
-0.288861006498337	-1.84746396541595	0.13070048391819	-0.541290700435638	0.70562869310379	0.932440936565399	0.908845543861389	rl36a
-0.223998889327049	-2.13136172294617	0.363584101200104	0.0481050051748753	0.598120868206024	0.603449106216431	0.742101550102234	rl3l
0.249003604054451	NaN	-1.49567854404449	-0.558267891407013	1.30620789527893	0.777918696403503	-0.279183685779572	rl40
-0.5190070271492	-1.74692714214325	0.921699345111847	1.03970885276794	0.00178713339846581	0.744043231010437	-0.441304475069046	rl4b
-0.147549569606781	-2.20125913619995	0.467599481344223	0.575768887996674	0.384965032339096	0.533357739448547	0.387117564678192	rl6
-0.843787372112274	-1.59682285785675	-0.267558842897415	-0.110294289886951	0.967005550861359	0.977591097354889	0.873866736888885	rl7
-0.694166362285614	-1.94973409175873	0.316723257303238	0.146310523152351	0.735769808292389	0.653847575187683	0.791249334812164	rl7a
0.290345430374146	-0.964671194553375	2.0173077583313	-0.743231594562531	-0.199574708938599	0.14868488907814	-0.548860609531403	rl8
1.33913278579712	0.24151149392128	1.17397081851959	0.0486200116574764	-1.04298686981201	-0.624423265457153	-1.13582491874695	rl9
-0.0166891384869814	-2.04800701141357	-0.11211184412241	1.14287793636322	0.0702101588249207	0.574978411197662	0.388741463422775	rla0
0.779148817062378	0.481780290603638	1.30371510982513	0.313756853342056	-0.361000537872314	-1.08020031452179	-1.43720018863678	rla1
-1.57376337051392	-0.480580508708954	-0.469401597976685	0.533076047897339	0.122614301741123	1.65094947814941	0.217105731368065	rla2
NaN	NaN	NaN	-2.20853972434998	NaN	NaN	NaN	rlf
-0.742401242256165	NaN	-1.22875893115997	-2.00881361961365	0.374347507953644	1.31024158000946	0.286571055650711	rlp24
0.467419326305389	0.814885914325714	1.08290088176727	0.7477787733078	-1.32091701030731	-0.763638377189636	-1.02842950820923	rmi1
